log_ts	candle_ts	symbol	slot	open	high	low	close	ema8	ema20_low	ema20_high	rsi	green	close_gt_ema8	close_ge_ema20_low	close_le_ema20_high	rsi_in_range	rsi_rising	buy_allowed
09:38:13	09:38:00	NIFTY25D2326200CE	14597122	13.05	13.25	12.65	12.90	12.79	12.69	13.49	42.27	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325200PE	14581762	5.25	5.30	5.15	5.25	5.29	5.27	5.41	48.25	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325000CE	14579458	812.15	820.00	812.15	820.00	818.04	822.71	828.13	11.49	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325800CE	14589442	118.50	119.45	114.60	116.10	115.88	114.49	120.43	40.28	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326050PE	14594562	261.45	266.55	260.00	263.75	264.98	259.84	268.97	56.24	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325650PE	14588162	44.55	45.40	43.75	44.85	45.50	44.40	47.17	52.21	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325750CE	14588930	147.25	148.15	142.70	144.70	144.21	142.41	149.49	42.12	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326150CE	14595330	17.65	17.75	16.95	17.25	17.11	16.99	18.05	42.62	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326600CE	14601730	3.00	3.05	2.95	3.00	3.02	3.00	3.11	39.59	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326250CE	14597634	9.90	10.00	9.60	9.75	9.68	9.58	10.13	42.47	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326150PE	14596866	353.50	353.50	345.60	350.25	352.41	345.10	354.71	50.80	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325450PE	14584578	14.15	14.45	14.05	14.30	14.51	14.24	15.07	48.37	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325250PE	14582530	5.90	6.00	5.80	6.00	6.01	5.94	6.14	50.35	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326550CE	14601218	3.35	3.35	3.25	3.30	3.33	3.29	3.40	37.76	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326400PE	14599938	591.55	591.55	591.55	591.55	589.64	580.88	584.68	75.26	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325900CE	14591490	73.60	74.25	70.80	72.10	71.68	70.70	74.93	40.24	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325400PE	14584066	10.80	11.10	10.70	11.00	11.13	10.91	11.53	51.17	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325300PE	14583042	6.90	7.05	6.80	7.00	7.04	6.93	7.20	51.48	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325600PE	14586114	33.45	34.10	32.85	33.65	34.22	33.34	35.48	50.61	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325900PE	14592514	152.80	156.25	151.60	154.50	155.54	151.60	158.84	54.61	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325450CE	14584322	383.95	385.50	377.45	379.40	380.10	377.28	387.55	46.13	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325550CE	14585346	296.15	296.25	291.45	291.45	291.24	288.47	298.26	41.69	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2326250PE	14598146	446.75	446.75	440.85	443.00	445.31	437.28	446.82	51.63	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325050CE	14579970	765.60	773.80	765.60	773.80	770.33	778.58	781.08	32.45	False	False	False	False	False	False	False
09:38:13	09:38:00	NIFTY25D2325200CE	14581506	614.85	614.85	614.85	614.85	616.97	623.16	632.17	30.84	False	False	False	False	False	False	False
09:39:00	09:39:00	NIFTY25D2326500CE	14600706	3.80	3.85	3.75	3.75	3.77	3.74	3.87	52.58	False	False	False	False	False	False	False
09:39:00	09:39:00	NIFTY25D2326100CE	14594818	23.40	23.85	22.60	22.60	22.98	22.88	24.36	42.28	False	False	False	False	False	False	False
09:39:00	09:39:00	NIFTY25D2325650PE	14588162	45.75	46.70	44.45	46.65	45.76	44.38	47.15	53.16	False	False	False	False	False	False	True
09:39:03	09:39:00	NIFTY25D2325250PE	14582530	6.00	6.05	5.90	5.95	6.00	5.93	6.14	50.59	False	False	False	False	False	False	False
09:39:03	09:39:00	NIFTY25D2326450PE	14600450	643.40	643.40	643.40	643.40	641.63	632.35	637.69	57.90	False	False	False	False	False	False	False
09:39:03	09:39:00	NIFTY25D2326200PE	14597378	394.30	401.85	392.90	401.85	397.66	390.20	400.27	54.21	False	False	False	False	False	False	False
09:39:03	09:39:00	NIFTY25D2325200PE	14581762	5.35	5.35	5.25	5.35	5.30	5.27	5.41	50.89	False	False	False	False	False	False	False
09:39:03	09:39:00	NIFTY25D2325450CE	14584322	379.40	379.40	375.50	375.50	379.07	377.06	387.27	45.90	False	False	False	False	False	False	False
09:39:03	09:39:00	NIFTY25D2326500PE	14600962	691.60	691.60	690.00	690.00	689.88	680.84	689.53	51.47	False	False	False	False	False	False	False
09:39:03	09:39:00	NIFTY25D2325550PE	14585602	25.00	26.25	24.80	26.15	25.63	24.95	26.48	52.55	False	False	False	False	False	False	True
09:39:06	09:39:00	NIFTY25D2325850PE	14590722	124.45	128.60	123.55	128.55	126.52	122.65	128.65	53.88	False	False	False	False	False	False	True
09:39:08	09:39:00	NIFTY25D2325150CE	14580994	664.80	664.80	664.80	664.80	667.42	670.37	675.85	38.65	False	False	False	False	False	False	False
09:39:08	09:39:00	NIFTY25D2326550PE	14601474	739.30	739.30	739.30	739.30	737.41	733.46	733.80	92.64	False	False	False	False	False	False	False
09:39:08	09:39:00	NIFTY25D2325600CE	14585858	251.60	254.05	246.65	246.65	249.35	247.16	256.36	43.25	False	False	False	False	False	False	False
09:39:08	09:39:00	NIFTY25D2325800PE	14589698	98.55	102.15	97.95	102.15	100.39	97.35	102.53	54.13	False	False	False	False	False	False	True
09:39:11	09:39:00	NIFTY25D2325350CE	14583298	475.00	475.00	475.00	475.00	473.15	471.96	480.76	51.72	False	False	False	False	False	False	False
09:39:11	09:39:00	NIFTY25D2325250CE	14582274	571.95	571.95	571.95	571.95	570.26	572.01	577.27	40.06	False	False	False	False	False	False	False
09:39:11	09:39:00	NIFTY25D2325700PE	14588674	59.00	61.60	58.70	61.40	60.26	58.37	62.05	52.34	False	False	False	False	False	False	True
09:39:14	09:39:00	NIFTY25D2326250CE	14597634	9.65	9.95	9.50	9.50	9.64	9.56	10.11	44.19	False	False	False	False	False	False	False
09:39:14	09:39:00	NIFTY25D2325550CE	14585346	293.60	295.20	288.35	288.35	290.60	288.34	298.00	42.40	False	False	False	False	False	False	False
09:39:14	09:39:00	NIFTY25D2326050CE	14594306	31.20	32.10	30.30	30.30	30.89	30.71	32.73	42.20	False	False	False	False	False	False	False
09:39:14	09:39:00	NIFTY25D2325500CE	14584834	337.00	339.15	330.90	331.20	333.80	331.28	341.26	43.27	False	False	False	False	False	False	False
09:39:14	09:39:00	NIFTY25D2325750CE	14588930	143.10	147.20	141.30	141.65	143.64	142.26	149.31	43.07	False	False	False	False	False	False	False
09:39:14	09:39:00	NIFTY25D2325300CE	14582786	526.10	526.10	523.25	526.10	521.94	519.55	528.34	53.01	False	False	False	False	False	False	False
09:39:14	09:39:00	NIFTY25D2325450PE	14584578	14.60	14.85	14.20	14.80	14.57	14.23	15.06	50.00	False	False	False	False	False	False	True
09:39:18	09:39:00	NIFTY25D2325700CE	14588418	177.75	179.50	173.15	173.30	175.60	174.26	181.83	42.96	False	False	False	False	False	False	False
09:39:18	09:39:00	NIFTY25D2325000CE	14579458	820.00	820.00	816.30	819.40	818.34	822.22	827.37	22.38	False	False	False	False	False	False	False
09:39:18	09:39:00	NIFTY25D2326300PE	14598658	492.45	492.70	486.95	486.95	490.49	483.65	494.60	56.88	False	False	False	False	False	False	False
09:39:18	09:39:00	NIFTY25D2325600PE	14586114	34.35	35.10	33.25	34.90	34.37	33.33	35.45	51.52	False	False	False	False	False	False	True
09:39:21	09:39:00	NIFTY25D2326050PE	14594562	265.25	269.50	261.65	269.30	265.94	259.95	269.06	56.06	False	False	False	False	False	False	False
09:39:21	09:39:00	NIFTY25D2325650CE	14587906	213.05	215.50	208.00	208.55	211.21	209.06	217.94	41.41	False	False	False	False	False	False	False
09:39:21	09:39:00	NIFTY25D2325350PE	14583554	8.50	8.75	8.45	8.75	8.65	8.47	8.87	52.72	False	False	False	False	False	False	True
09:39:24	09:39:00	NIFTY25D2325300PE	14583042	7.05	7.15	6.90	7.15	7.06	6.93	7.19	53.58	False	False	False	False	False	False	True
09:39:27	09:39:00	NIFTY25D2326000CE	14593282	42.65	43.20	40.90	41.00	41.70	41.34	44.01	40.94	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2325050PE	14580226	3.95	4.00	3.95	3.95	3.96	3.91	4.03	55.05	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2326550CE	14601218	3.30	3.35	3.25	3.30	3.32	3.29	3.40	38.47	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2325900CE	14591490	71.00	73.60	69.75	70.00	71.30	70.59	74.80	41.56	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2325100PE	14580738	4.35	4.35	4.25	4.30	4.30	4.26	4.38	51.99	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2326350PE	14599426	537.10	544.00	537.10	544.00	540.89	533.13	542.37	48.69	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2326400CE	14599682	4.90	4.95	4.80	4.80	4.86	4.86	5.06	38.76	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2325900PE	14592514	156.85	159.05	152.75	158.45	156.19	151.65	158.87	54.86	False	False	False	False	False	False	False
09:39:27	09:39:00	NIFTY25D2325400PE	14584066	11.15	11.35	10.90	11.35	11.18	10.90	11.52	52.02	False	False	False	False	False	False	True
09:39:30	09:39:00	NIFTY25D2325200CE	14581506	614.85	614.85	614.85	614.85	616.50	622.40	631.00	34.48	False	False	False	False	False	False	False
09:39:30	09:39:00	NIFTY25D2325100CE	14580482	724.25	724.25	724.25	724.25	721.26	723.91	727.61	25.89	False	False	False	False	False	False	False
09:39:30	09:39:00	NIFTY25D2326450CE	14600194	4.25	4.30	4.15	4.20	4.20	4.18	4.33	45.26	False	False	False	False	False	False	False
09:39:30	09:39:00	NIFTY25D2326150CE	14595330	17.10	17.70	16.75	16.85	17.05	16.96	18.01	44.59	False	False	False	False	False	False	False
09:39:30	09:39:00	NIFTY25D2326400PE	14599938	591.55	591.55	591.55	591.55	590.06	581.40	585.23	72.87	False	False	False	False	False	False	False
09:39:30	09:39:00	NIFTY25D2326250PE	14598146	443.00	445.35	442.60	445.35	445.32	437.65	446.98	52.24	False	False	False	False	False	False	True
09:39:33	09:39:00	NIFTY25D2326100PE	14595074	306.50	311.85	303.40	311.85	308.48	301.58	311.39	56.46	False	False	False	False	False	False	False
09:39:33	09:39:00	NIFTY25D2326150PE	14596866	352.05	355.00	350.00	355.00	352.99	345.35	354.80	52.51	False	False	False	False	False	False	False
09:39:33	09:39:00	NIFTY25D2325500PE	14585090	18.95	19.75	18.75	19.75	19.39	18.85	20.02	51.36	False	False	False	False	False	False	True
09:39:36	09:39:00	NIFTY25D2325750PE	14589186	76.75	80.10	76.55	79.95	78.58	76.19	80.55	53.12	False	False	False	False	False	False	True
09:39:39	09:39:00	NIFTY25D2325400CE	14583810	425.95	429.35	424.35	424.35	425.52	423.12	433.19	47.91	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2326300CE	14598402	7.30	7.40	7.10	7.10	7.21	7.24	7.64	42.70	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2325850CE	14590466	92.50	93.80	89.65	89.75	91.23	90.29	95.45	42.76	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2325050CE	14579970	773.80	773.80	773.80	773.80	771.10	777.48	780.39	41.34	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2326200CE	14597122	12.75	13.20	12.55	12.60	12.75	12.67	13.46	44.62	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2325150PE	14581250	4.70	4.70	4.65	4.70	4.68	4.65	4.76	53.39	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2325950PE	14593026	187.00	193.00	186.30	192.75	189.87	184.71	192.61	54.39	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2325800CE	14589442	115.10	118.55	113.15	113.35	115.32	114.34	120.27	41.39	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2325950CE	14592770	55.70	56.55	53.65	53.80	54.78	54.23	57.69	42.82	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2326600PE	14601986	783.65	783.65	783.65	783.65	783.52	782.93	783.02	100.00	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2326600CE	14601730	2.95	3.00	2.95	2.95	3.01	3.00	3.10	40.26	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2326000PE	14594050	224.15	230.10	222.90	229.90	226.65	220.88	229.37	56.33	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2326350CE	14598914	5.90	6.10	5.85	5.85	5.91	5.90	6.19	44.64	False	False	False	False	False	False	False
09:39:39	09:39:00	NIFTY25D2325000PE	14579714	3.75	3.75	3.70	3.75	3.74	3.69	3.82	51.14	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2326400CE	14599682	4.80	4.85	4.80	4.80	4.85	4.85	5.05	39.41	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325650CE	14587906	205.60	210.20	205.60	206.00	210.05	208.87	217.65	41.01	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325350PE	14583554	8.80	8.85	8.60	8.75	8.67	8.47	8.86	54.38	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2326350CE	14598914	5.85	5.90	5.85	5.85	5.90	5.89	6.18	44.05	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325300PE	14583042	7.20	7.20	7.05	7.15	7.08	6.93	7.19	55.68	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325200CE	14581506	614.85	614.85	614.85	614.85	616.13	621.66	629.85	35.29	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2326400PE	14599938	591.55	591.55	591.55	591.55	590.39	581.97	585.82	66.73	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2326250PE	14598146	445.35	445.35	445.35	445.35	445.32	438.06	447.12	51.90	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325650PE	14588162	46.55	47.70	45.85	47.35	46.11	44.39	47.13	55.43	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2326200PE	14597378	402.40	404.65	402.00	402.00	398.62	390.48	400.44	55.67	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325500PE	14585090	20.00	20.05	19.45	20.05	19.54	18.85	20.00	54.11	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325900PE	14592514	161.00	161.00	157.00	160.75	157.20	151.77	158.94	56.67	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2326050CE	14594306	29.70	30.85	29.70	29.90	30.67	30.63	32.64	41.85	False	False	False	False	False	False	False
09:40:00	09:40:00	NIFTY25D2325200PE	14581762	5.30	5.35	5.25	5.35	5.31	5.26	5.41	53.54	False	False	False	False	False	False	True
09:40:03	09:40:00	NIFTY25D2325850PE	14590722	127.40	130.45	127.15	130.25	127.35	122.74	128.69	55.84	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325400CE	14583810	419.75	419.75	419.75	419.75	424.24	422.96	432.72	44.99	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325400PE	14584066	11.55	11.55	11.15	11.50	11.25	10.90	11.51	54.91	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325450CE	14584322	375.50	377.60	371.65	371.65	377.42	376.79	386.91	42.92	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326550PE	14601474	739.30	739.30	739.30	739.30	737.83	733.72	734.12	92.64	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325950PE	14593026	193.00	194.05	190.65	194.05	190.80	184.86	192.67	56.36	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326050PE	14594562	272.15	272.15	267.40	270.05	266.86	260.14	269.18	56.80	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326500CE	14600706	3.75	3.80	3.70	3.75	3.77	3.74	3.87	51.83	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326100PE	14595074	314.00	314.00	309.40	311.45	309.14	301.81	311.52	56.60	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326000PE	14594050	231.00	231.75	227.60	231.75	227.79	221.07	229.47	57.59	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325750CE	14588930	139.45	143.30	139.45	139.55	142.73	142.08	149.07	42.11	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325850CE	14590466	89.05	90.90	88.35	88.35	90.59	90.15	95.27	42.29	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325250PE	14582530	6.05	6.05	5.95	6.05	6.01	5.93	6.14	53.10	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325050CE	14579970	773.80	773.80	773.80	773.80	771.70	776.46	779.74	44.56	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326550CE	14601218	3.30	3.30	3.25	3.25	3.31	3.29	3.40	34.65	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325600PE	14586114	35.65	35.65	34.45	35.55	34.64	33.33	35.43	54.21	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325450PE	14584578	15.10	15.20	14.60	15.00	14.67	14.23	15.04	52.98	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326300PE	14598658	499.40	500.00	498.75	498.75	492.33	484.06	494.77	56.82	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326250CE	14597634	9.35	9.65	9.35	9.40	9.59	9.55	10.09	43.60	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326300CE	14598402	7.05	7.20	7.05	7.10	7.19	7.22	7.61	43.05	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326000CE	14593282	40.15	41.60	40.15	40.35	41.40	41.26	43.91	41.43	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2326350PE	14599426	547.85	547.85	547.85	547.85	542.44	533.56	542.55	54.35	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325550PE	14585602	26.35	26.60	25.75	26.60	25.84	24.94	26.46	55.25	False	False	False	False	False	False	False
09:40:03	09:40:00	NIFTY25D2325100PE	14580738	4.30	4.35	4.25	4.35	4.31	4.26	4.38	55.14	False	False	False	False	False	False	True
09:40:06	09:40:00	NIFTY25D2325950CE	14592770	53.65	54.50	52.90	52.90	54.36	54.12	57.56	42.72	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325750PE	14589186	80.35	81.35	79.05	81.35	79.20	76.23	80.54	55.59	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325050PE	14580226	3.95	3.95	3.95	3.95	3.96	3.91	4.03	54.52	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2326500PE	14600962	690.00	692.35	690.00	692.35	690.43	681.30	689.77	53.72	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325800CE	14589442	112.75	114.75	112.00	112.00	114.58	114.17	120.06	41.32	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2326150PE	14596866	356.85	356.90	353.85	356.90	353.86	345.68	354.93	54.31	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325500CE	14584834	329.65	331.60	326.35	329.20	332.77	331.11	340.96	42.65	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325700PE	14588674	61.80	62.60	60.60	62.60	60.78	58.40	62.03	55.16	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325550CE	14585346	284.35	290.05	284.35	285.00	289.36	288.17	297.67	41.64	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2326600CE	14601730	3.00	3.00	2.95	3.00	3.01	2.99	3.10	40.06	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2326450CE	14600194	4.20	4.20	4.15	4.20	4.20	4.17	4.33	44.97	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2326450PE	14600450	643.40	643.40	643.40	643.40	642.02	632.96	638.21	59.62	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325350CE	14583298	475.00	475.00	475.00	475.00	473.56	471.80	480.39	52.89	False	False	False	False	False	False	False
09:40:06	09:40:00	NIFTY25D2325150PE	14581250	4.70	4.75	4.65	4.75	4.70	4.65	4.76	55.77	False	False	False	False	False	False	True
